id,issue_d,loan_status,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,dti,emp_length,home_ownership,verification_status,purpose,addr_state,application_type,fico_range_low,fico_range_high,earliest_cr_line,revol_util,open_acc,total_acc,delinq_2yrs,pub_rec,inq_last_6mths,is_default
119974923,Sep-2017,Fully Paid,8400.0,8400.0, 36 months,5.32,252.97,A,A1,96204.0,13.4,10+ years,RENT,Not Verified,debt_consolidation,CA,Individual,775.0,779.0,Sep-2003,19.4,11.0,21.0,0.0,0.0,0.0,0
79084464,May-2016,Fully Paid,8400.0,8400.0, 36 months,5.32,252.97,A,A1,55000.0,10.82,2 years,RENT,Not Verified,credit_card,CA,Individual,750.0,754.0,May-2003,6.3,18.0,28.0,2.0,0.0,0.0,0
77059446,Apr-2016,Fully Paid,8475.0,8475.0, 36 months,5.32,255.23,A,A1,33600.0,29.79,2 years,RENT,Not Verified,debt_consolidation,OH,Individual,785.0,789.0,Sep-1998,24.2,8.0,17.0,0.0,0.0,0.0,0
89879116,Sep-2016,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,87000.0,14.41,10+ years,RENT,Source Verified,other,CA,Individual,725.0,729.0,Jan-1995,38.3,10.0,27.0,1.0,0.0,0.0,0
96316003,Jan-2017,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,50000.0,12.6,5 years,MORTGAGE,Verified,debt_consolidation,VA,Individual,775.0,779.0,Dec-1998,12.0,16.0,34.0,0.0,0.0,0.0,0
69613742,Jan-2016,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,59500.0,6.98,8 years,MORTGAGE,Not Verified,debt_consolidation,MA,Individual,720.0,724.0,Sep-2001,52.9,6.0,21.0,0.0,0.0,1.0,0
56410159,Aug-2015,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,65000.0,22.14,5 years,MORTGAGE,Not Verified,credit_card,NY,Individual,750.0,754.0,Apr-2002,28.2,11.0,20.0,0.0,0.0,1.0,0
108431609,May-2017,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,99000.0,26.11,10+ years,MORTGAGE,Not Verified,debt_consolidation,CA,Individual,735.0,739.0,Nov-1994,25.7,26.0,43.0,0.0,0.0,0.0,0
73903579,Mar-2016,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,53000.0,18.09,8 years,MORTGAGE,Not Verified,debt_consolidation,MO,Individual,755.0,759.0,Apr-1998,81.1,6.0,16.0,0.0,0.0,0.0,0
86732135,Aug-2016,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,103000.0,8.14,3 years,MORTGAGE,Source Verified,debt_consolidation,MD,Individual,690.0,694.0,Mar-2000,19.3,15.0,46.0,0.0,1.0,2.0,0
84719783,Jul-2016,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,120000.0,11.5,10+ years,MORTGAGE,Not Verified,credit_card,CT,Individual,755.0,759.0,May-2001,25.7,11.0,28.0,0.0,0.0,1.0,0
53392493,Jun-2015,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,112000.0,15.09,10+ years,MORTGAGE,Source Verified,credit_card,TX,Individual,720.0,724.0,Jun-1996,21.6,21.0,46.0,0.0,0.0,0.0,0
75972624,Mar-2016,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,60000.0,13.16,3 years,RENT,Not Verified,credit_card,PA,Individual,720.0,724.0,Jul-2007,68.7,7.0,18.0,0.0,0.0,0.0,0
94327116,Nov-2016,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,84250.0,10.34,2 years,RENT,Not Verified,credit_card,CA,Individual,750.0,754.0,Dec-2006,19.1,13.0,20.0,0.0,0.0,0.0,0
85623213,Jul-2016,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,91000.0,12.07,2 years,MORTGAGE,Not Verified,home_improvement,NC,Individual,745.0,749.0,Sep-1993,40.6,8.0,23.0,0.0,0.0,1.0,0
73530365,Mar-2016,Fully Paid,8500.0,8500.0, 36 months,5.32,255.98,A,A1,65000.0,17.54,9 years,MORTGAGE,Not Verified,debt_consolidation,NY,Individual,740.0,744.0,Oct-1999,47.0,14.0,41.0,0.0,0.0,0.0,0
72013239,Feb-2016,Fully Paid,8600.0,8600.0, 36 months,5.32,258.99,A,A1,115000.0,15.8,2 years,MORTGAGE,Not Verified,debt_consolidation,TX,Individual,775.0,779.0,Jun-2002,22.9,16.0,24.0,0.0,0.0,1.0,0
57136933,Aug-2015,Fully Paid,8600.0,8600.0, 36 months,5.32,258.99,A,A1,75000.0,4.46,8 years,RENT,Source Verified,credit_card,AR,Individual,695.0,699.0,Apr-2004,56.4,4.0,8.0,0.0,0.0,0.0,0
102724251,Mar-2017,Fully Paid,8600.0,8600.0, 36 months,5.32,258.99,A,A1,97000.0,14.17,8 years,RENT,Source Verified,debt_consolidation,CA,Individual,725.0,729.0,Jan-2005,32.5,9.0,17.0,0.0,0.0,0.0,0
77188692,Apr-2016,Fully Paid,8700.0,8700.0, 36 months,5.32,262.0,A,A1,53000.0,10.6,9 years,MORTGAGE,Source Verified,debt_consolidation,VA,Individual,695.0,699.0,Jul-2006,49.5,8.0,14.0,0.0,0.0,0.0,0
65686674,Nov-2015,Fully Paid,8700.0,8700.0, 36 months,5.32,262.0,A,A1,65500.0,4.29,1 year,MORTGAGE,Source Verified,credit_card,MO,Individual,700.0,704.0,Oct-1988,33.1,5.0,13.0,0.0,0.0,0.0,0
105752375,Apr-2017,Fully Paid,8800.0,8800.0, 36 months,5.32,265.02,A,A1,165000.0,14.45,10+ years,MORTGAGE,Source Verified,car,UT,Individual,750.0,754.0,Feb-2003,45.7,10.0,33.0,0.0,0.0,0.0,0
57314522,Aug-2015,Fully Paid,8800.0,8800.0, 36 months,5.32,265.02,A,A1,45000.0,6.36,3 years,RENT,Not Verified,credit_card,FL,Individual,685.0,689.0,Aug-1998,46.1,5.0,13.0,0.0,1.0,0.0,0
71582668,Feb-2016,Fully Paid,8800.0,8800.0, 36 months,5.32,265.02,A,A1,80000.0,16.59,3 years,OWN,Not Verified,credit_card,OH,Individual,730.0,734.0,Sep-2003,38.0,15.0,37.0,0.0,1.0,1.0,0
60960216,Sep-2015,Fully Paid,8800.0,8800.0, 36 months,5.32,265.02,A,A1,220000.0,9.13,10+ years,MORTGAGE,Source Verified,debt_consolidation,MN,Individual,740.0,744.0,May-1994,58.1,11.0,28.0,0.0,0.0,0.0,0
60940211,Sep-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,59000.0,17.09,10+ years,OWN,Not Verified,debt_consolidation,KY,Individual,775.0,779.0,Nov-2001,23.4,10.0,23.0,0.0,0.0,0.0,0
129033115,Mar-2018,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,102000.0,21.26,10+ years,MORTGAGE,Verified,debt_consolidation,CA,Individual,805.0,809.0,Oct-1998,11.2,9.0,42.0,0.0,0.0,0.0,0
50263275,May-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,125000.0,5.58,10+ years,MORTGAGE,Source Verified,debt_consolidation,LA,Individual,675.0,679.0,Mar-1981,11.3,10.0,22.0,0.0,1.0,1.0,0
72513046,Mar-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,65000.0,5.21,2 years,RENT,Not Verified,debt_consolidation,NY,Individual,710.0,714.0,Jun-1988,87.2,4.0,10.0,0.0,0.0,0.0,0
96835618,Jan-2017,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,108000.0,4.93,,MORTGAGE,Not Verified,debt_consolidation,MA,Individual,755.0,759.0,Mar-1985,14.4,10.0,32.0,0.0,0.0,2.0,0
71120885,Feb-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,30000.0,25.68,3 years,RENT,Source Verified,credit_card,CA,Individual,700.0,704.0,May-2006,65.5,13.0,23.0,0.0,0.0,0.0,0
88766878,Sep-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,90000.0,15.93,< 1 year,MORTGAGE,Source Verified,car,MD,Individual,825.0,829.0,Nov-1983,4.1,14.0,36.0,0.0,0.0,1.0,0
83942934,Jul-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,121200.0,9.68,10+ years,MORTGAGE,Source Verified,debt_consolidation,CA,Individual,680.0,684.0,Jul-2008,37.0,14.0,24.0,0.0,0.0,0.0,0
77049084,Apr-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,78000.0,22.11,10+ years,MORTGAGE,Not Verified,major_purchase,TX,Individual,715.0,719.0,Oct-1988,33.8,10.0,30.0,0.0,0.0,0.0,0
96003195,Jan-2017,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,140000.0,10.4,10+ years,OWN,Not Verified,home_improvement,CA,Individual,680.0,684.0,Sep-1983,51.0,17.0,33.0,2.0,0.0,1.0,0
75264133,Mar-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,72000.0,10.0,10+ years,MORTGAGE,Not Verified,debt_consolidation,CT,Individual,800.0,804.0,Nov-1992,31.7,6.0,24.0,0.0,0.0,0.0,0
90415424,Sep-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,60000.0,18.82,10+ years,MORTGAGE,Not Verified,credit_card,NE,Individual,715.0,719.0,Apr-2004,57.0,7.0,25.0,0.0,0.0,0.0,0
76412142,Apr-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,52000.0,23.4,3 years,MORTGAGE,Not Verified,debt_consolidation,OH,Individual,710.0,714.0,Nov-2002,61.8,6.0,10.0,0.0,1.0,1.0,0
65756943,Nov-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,100000.0,5.72,5 years,MORTGAGE,Not Verified,credit_card,TX,Individual,725.0,729.0,Sep-1975,20.3,17.0,33.0,0.0,1.0,0.0,0
72002198,Feb-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,200000.0,12.93,< 1 year,RENT,Source Verified,debt_consolidation,FL,Individual,750.0,754.0,Feb-2006,25.2,8.0,19.0,0.0,0.0,1.0,0
78499581,May-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,65000.0,7.24,10+ years,MORTGAGE,Not Verified,home_improvement,CA,Individual,770.0,774.0,Aug-2005,15.1,13.0,29.0,0.0,0.0,0.0,0
97902230,Feb-2017,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,77000.0,13.73,10+ years,MORTGAGE,Not Verified,credit_card,OR,Individual,755.0,759.0,Dec-2001,29.3,9.0,23.0,0.0,0.0,0.0,0
66631864,Dec-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,52000.0,6.95,10+ years,MORTGAGE,Verified,home_improvement,LA,Individual,810.0,814.0,Aug-1989,2.8,9.0,28.0,0.0,0.0,0.0,0
63407393,Oct-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,82000.0,21.44,8 years,RENT,Source Verified,credit_card,NJ,Individual,715.0,719.0,Mar-1990,42.1,14.0,36.0,0.0,0.0,0.0,0
74151949,Mar-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,75000.0,23.94,6 years,RENT,Not Verified,credit_card,CA,Individual,755.0,759.0,Jul-2004,29.7,15.0,30.0,0.0,0.0,0.0,0
96333768,Jan-2017,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,57000.0,11.14,3 years,RENT,Source Verified,debt_consolidation,CA,Individual,775.0,779.0,Jul-2004,27.8,9.0,18.0,0.0,0.0,0.0,0
70131122,Jan-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,130000.0,5.63,8 years,MORTGAGE,Not Verified,other,OR,Individual,725.0,729.0,Oct-1997,37.6,8.0,30.0,1.0,0.0,0.0,0
51437130,Jun-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,50000.0,15.55,9 years,MORTGAGE,Not Verified,credit_card,MN,Individual,715.0,719.0,Apr-2002,33.6,11.0,26.0,0.0,0.0,0.0,0
74533381,Mar-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,44000.0,9.93,1 year,RENT,Not Verified,other,CA,Individual,685.0,689.0,Oct-2010,1.7,4.0,8.0,1.0,0.0,1.0,0
85047882,Jul-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,130000.0,5.69,9 years,MORTGAGE,Not Verified,debt_consolidation,NV,Individual,750.0,754.0,Jun-2003,47.7,9.0,25.0,0.0,0.0,0.0,0
52546225,Jun-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,76000.0,10.33,10+ years,MORTGAGE,Not Verified,debt_consolidation,TX,Individual,720.0,724.0,Dec-1999,43.1,10.0,16.0,0.0,0.0,0.0,0
75269852,Mar-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,45000.0,8.88,4 years,RENT,Not Verified,credit_card,IL,Individual,695.0,699.0,Nov-2008,20.7,8.0,34.0,0.0,0.0,0.0,0
67338559,Dec-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,150000.0,12.67,10+ years,MORTGAGE,Source Verified,debt_consolidation,FL,Individual,720.0,724.0,Jan-1987,30.1,23.0,40.0,0.0,0.0,2.0,0
74806216,Mar-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,60000.0,16.02,8 years,RENT,Not Verified,debt_consolidation,NY,Individual,725.0,729.0,Nov-2000,52.9,5.0,8.0,0.0,0.0,0.0,0
95357856,Jan-2017,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,90000.0,2.84,1 year,MORTGAGE,Verified,credit_card,IL,Individual,700.0,704.0,Mar-2005,42.2,6.0,11.0,0.0,0.0,0.0,0
65946254,Dec-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,55000.0,15.75,< 1 year,MORTGAGE,Not Verified,credit_card,FL,Individual,780.0,784.0,Jul-1994,60.2,13.0,30.0,0.0,0.0,0.0,0
48040526,May-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,52000.0,20.59,2 years,RENT,Not Verified,credit_card,MA,Individual,735.0,739.0,Jul-2004,33.7,14.0,22.0,0.0,0.0,0.0,0
60901470,Oct-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,55000.0,16.01,6 years,RENT,Not Verified,credit_card,NY,Individual,745.0,749.0,Jan-2003,19.4,14.0,24.0,0.0,0.0,0.0,0
72607143,Mar-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,45000.0,11.89,9 years,MORTGAGE,Source Verified,credit_card,AR,Individual,695.0,699.0,Mar-1998,50.6,7.0,18.0,0.0,0.0,0.0,0
67810172,Dec-2015,Charged Off,9000.0,9000.0, 36 months,5.32,271.04,A,A1,33000.0,22.64,1 year,MORTGAGE,Not Verified,credit_card,MA,Individual,725.0,729.0,Oct-1995,38.3,13.0,24.0,0.0,0.0,0.0,1
110363315,Jun-2017,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,107000.0,10.78,10+ years,MORTGAGE,Not Verified,credit_card,NJ,Individual,730.0,734.0,Nov-2002,56.8,6.0,22.0,0.0,0.0,0.0,0
56622731,Aug-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,43000.0,7.54,10+ years,RENT,Source Verified,debt_consolidation,IL,Individual,705.0,709.0,Mar-2006,52.5,7.0,11.0,0.0,0.0,0.0,0
66584817,Dec-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,35000.0,17.44,7 years,RENT,Source Verified,credit_card,NY,Individual,760.0,764.0,Sep-2003,28.3,12.0,24.0,0.0,0.0,0.0,0
96683378,Jan-2017,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,68000.0,24.43,2 years,MORTGAGE,Not Verified,other,OK,Individual,785.0,789.0,Aug-1992,20.4,11.0,18.0,0.0,0.0,0.0,0
70833970,Feb-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,69000.0,12.33,10+ years,MORTGAGE,Not Verified,debt_consolidation,CA,Individual,750.0,754.0,Apr-1998,27.7,12.0,28.0,0.0,0.0,0.0,0
118222234,Sep-2017,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,106000.0,12.74,5 years,MORTGAGE,Not Verified,credit_card,NE,Individual,775.0,779.0,Feb-2007,23.7,13.0,28.0,0.0,0.0,0.0,0
58563971,Aug-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,52000.0,17.19,9 years,RENT,Not Verified,credit_card,IL,Individual,735.0,739.0,Apr-1986,20.5,20.0,28.0,0.0,0.0,0.0,0
68761742,Jan-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,65000.0,14.68,6 years,RENT,Not Verified,credit_card,WV,Individual,705.0,709.0,Aug-1998,48.2,23.0,56.0,0.0,0.0,1.0,0
84234549,Jul-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,127519.0,0.71,8 years,RENT,Verified,medical,CA,Individual,770.0,774.0,Jul-2003,13.4,3.0,20.0,0.0,0.0,0.0,0
107415195,May-2017,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,75000.0,5.79,10+ years,RENT,Not Verified,car,MA,Individual,800.0,804.0,Jun-2004,2.3,4.0,15.0,0.0,0.0,2.0,0
76679036,Apr-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,89000.0,14.46,10+ years,MORTGAGE,Not Verified,debt_consolidation,PA,Individual,705.0,709.0,Dec-2003,67.2,8.0,19.0,0.0,0.0,0.0,0
64331072,Nov-2015,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,174000.0,16.13,10+ years,MORTGAGE,Not Verified,credit_card,VA,Individual,710.0,714.0,May-1988,84.2,22.0,56.0,1.0,0.0,0.0,0
100347181,Mar-2017,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,50000.0,15.17,10+ years,MORTGAGE,Not Verified,medical,TN,Individual,805.0,809.0,Jul-2004,14.5,8.0,18.0,0.0,0.0,0.0,0
74612161,Mar-2016,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,53000.0,30.93,,RENT,Not Verified,debt_consolidation,NY,Individual,695.0,699.0,Jan-1988,26.0,15.0,31.0,0.0,0.0,0.0,0
75954513,Apr-2016,Charged Off,9000.0,9000.0, 36 months,5.32,271.04,A,A1,75000.0,15.57,9 years,OWN,Not Verified,home_improvement,IL,Individual,765.0,769.0,Feb-1992,20.4,16.0,48.0,0.0,0.0,0.0,1
115094577,Aug-2017,Fully Paid,9000.0,9000.0, 36 months,5.32,271.04,A,A1,100000.0,8.64,6 years,RENT,Not Verified,credit_card,CA,Individual,765.0,769.0,Mar-1997,27.1,13.0,21.0,0.0,0.0,1.0,0
77795240,May-2016,Fully Paid,9050.0,9050.0, 36 months,5.32,272.54,A,A1,65000.0,11.08,10+ years,MORTGAGE,Source Verified,debt_consolidation,CA,Individual,680.0,684.0,May-1996,59.0,9.0,27.0,0.0,0.0,1.0,0
70211361,Jan-2016,Fully Paid,9200.0,9200.0, 36 months,5.32,277.06,A,A1,57000.0,4.86,10+ years,MORTGAGE,Verified,credit_card,MS,Individual,760.0,764.0,Jan-1987,29.1,6.0,21.0,0.0,0.0,0.0,0
71672627,Feb-2016,Fully Paid,9200.0,9200.0, 36 months,5.32,277.06,A,A1,49900.0,20.68,1 year,MORTGAGE,Source Verified,debt_consolidation,TX,Individual,760.0,764.0,May-1995,25.6,16.0,26.0,0.0,0.0,1.0,0
75911097,Mar-2016,Fully Paid,9200.0,9200.0, 36 months,5.32,277.06,A,A1,43000.0,9.88,< 1 year,RENT,Not Verified,debt_consolidation,AZ,Individual,705.0,709.0,Sep-2002,33.7,8.0,17.0,0.0,0.0,0.0,0
64701984,Nov-2015,Fully Paid,9250.0,9250.0, 36 months,5.32,278.57,A,A1,87000.0,12.18,3 years,MORTGAGE,Not Verified,debt_consolidation,NE,Individual,680.0,684.0,Sep-1996,56.0,9.0,19.0,0.0,0.0,0.0,0
72733343,Feb-2016,Fully Paid,9400.0,9400.0, 36 months,5.32,283.08,A,A1,30228.0,9.45,,MORTGAGE,Verified,credit_card,WV,Individual,765.0,769.0,Sep-1998,33.2,5.0,26.0,0.0,0.0,0.0,0
95032978,Jan-2017,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,178000.0,28.58,10+ years,MORTGAGE,Not Verified,home_improvement,CA,Individual,770.0,774.0,Nov-1992,20.6,39.0,73.0,0.0,0.0,2.0,0
72082781,Feb-2016,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,76000.0,27.68,5 years,MORTGAGE,Source Verified,debt_consolidation,TN,Individual,770.0,774.0,Jul-1997,12.0,8.0,44.0,0.0,0.0,0.0,0
66426253,Dec-2015,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,78000.0,22.48,10+ years,MORTGAGE,Not Verified,debt_consolidation,NC,Individual,740.0,744.0,Dec-1999,19.1,13.0,41.0,0.0,0.0,1.0,0
51036012,Jun-2015,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,47500.0,7.93,5 years,MORTGAGE,Source Verified,credit_card,TX,Individual,770.0,774.0,Dec-1981,35.5,6.0,8.0,0.0,0.0,0.0,0
109711794,May-2017,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,180000.0,16.48,10+ years,MORTGAGE,Source Verified,other,TX,Individual,745.0,749.0,Aug-2006,25.8,11.0,28.0,0.0,0.0,0.0,0
97269031,Feb-2017,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,120000.0,2.55,10+ years,MORTGAGE,Not Verified,credit_card,NY,Individual,740.0,744.0,Sep-2005,32.0,8.0,25.0,0.0,0.0,0.0,0
58663812,Aug-2015,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,45000.0,7.79,,OWN,Not Verified,credit_card,WI,Individual,720.0,724.0,Aug-1969,24.3,10.0,17.0,0.0,1.0,0.0,0
56200247,Jul-2015,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,32000.0,34.43,,MORTGAGE,Not Verified,credit_card,AZ,Individual,700.0,704.0,Oct-1996,18.4,9.0,22.0,1.0,0.0,0.0,0
68741704,Jan-2016,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,137000.0,8.99,10+ years,OWN,Not Verified,credit_card,TX,Individual,715.0,719.0,Dec-1993,28.7,13.0,24.0,0.0,0.0,0.0,0
77250137,Apr-2016,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,95502.0,31.2,10+ years,MORTGAGE,Not Verified,other,TX,Individual,715.0,719.0,Jun-1988,34.1,15.0,37.0,0.0,0.0,0.0,0
115073555,Aug-2017,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,40000.0,20.94,8 years,MORTGAGE,Not Verified,debt_consolidation,FL,Joint App,780.0,784.0,Nov-2004,23.5,6.0,28.0,0.0,0.0,0.0,0
73795161,Mar-2016,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,108000.0,1.88,3 years,MORTGAGE,Source Verified,credit_card,TX,Individual,690.0,694.0,Aug-1967,11.7,15.0,33.0,2.0,0.0,1.0,0
68714685,Jan-2016,Fully Paid,9500.0,9500.0, 36 months,5.32,286.1,A,A1,150000.0,8.14,9 years,MORTGAGE,Not Verified,home_improvement,CA,Individual,745.0,749.0,Sep-1996,2.5,12.0,30.0,0.0,0.0,0.0,0
77295901,Apr-2016,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,60000.0,8.28,10+ years,MORTGAGE,Source Verified,debt_consolidation,NV,Individual,695.0,699.0,Feb-2000,62.6,9.0,23.0,1.0,0.0,0.0,0
75650841,Mar-2016,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,38000.0,12.48,,OWN,Not Verified,credit_card,MI,Individual,725.0,729.0,Dec-1995,46.7,7.0,11.0,0.0,0.0,0.0,0
72685220,Feb-2016,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,45000.0,26.96,10+ years,MORTGAGE,Not Verified,debt_consolidation,PA,Individual,740.0,744.0,Jun-2002,18.4,17.0,36.0,0.0,0.0,2.0,0
69823482,Jan-2016,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,65000.0,9.79,3 years,MORTGAGE,Not Verified,debt_consolidation,MA,Individual,725.0,729.0,Oct-1996,19.0,18.0,28.0,0.0,0.0,1.0,0
59249688,Sep-2015,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,95000.0,6.35,< 1 year,RENT,Not Verified,credit_card,RI,Individual,710.0,714.0,Jan-2011,23.4,11.0,14.0,1.0,0.0,0.0,0
76231537,Apr-2016,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,76000.0,14.2,3 years,MORTGAGE,Not Verified,credit_card,OH,Individual,730.0,734.0,Apr-2004,29.4,13.0,20.0,0.0,1.0,0.0,0
60567466,Sep-2015,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,65000.0,25.46,7 years,MORTGAGE,Not Verified,home_improvement,PA,Individual,710.0,714.0,Aug-2000,47.4,11.0,13.0,0.0,0.0,0.0,0
72733866,Mar-2016,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,52000.0,16.8,2 years,MORTGAGE,Not Verified,home_improvement,OH,Individual,785.0,789.0,Mar-2004,9.8,18.0,36.0,0.0,0.0,0.0,0
56964642,Aug-2015,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,43000.0,8.93,2 years,MORTGAGE,Verified,credit_card,GA,Individual,740.0,744.0,Sep-1991,17.8,20.0,35.0,1.0,0.0,0.0,0
77326949,Apr-2016,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,65000.0,14.24,10+ years,MORTGAGE,Verified,debt_consolidation,CA,Individual,750.0,754.0,Jul-2003,1.1,7.0,29.0,0.0,0.0,0.0,0
60941374,Sep-2015,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,112000.0,27.24,4 years,MORTGAGE,Not Verified,debt_consolidation,NY,Individual,805.0,809.0,Apr-1971,8.4,24.0,47.0,0.0,0.0,0.0,0
57388226,Aug-2015,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,87927.0,5.08,10+ years,OWN,Source Verified,credit_card,GA,Individual,690.0,694.0,May-1989,42.0,5.0,9.0,0.0,2.0,0.0,0
88989486,Oct-2016,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,68000.0,8.01,,MORTGAGE,Not Verified,home_improvement,IN,Individual,745.0,749.0,Jan-2005,2.2,11.0,28.0,1.0,0.0,0.0,0
73846232,Mar-2016,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,76000.0,3.05,8 years,RENT,Source Verified,credit_card,NY,Individual,785.0,789.0,Jul-1989,13.6,5.0,13.0,0.0,0.0,0.0,0
97508568,Feb-2017,Fully Paid,9600.0,9600.0, 36 months,5.32,289.11,A,A1,45000.0,19.41,8 years,RENT,Not Verified,credit_card,TN,Individual,720.0,724.0,Nov-2006,43.8,5.0,18.0,0.0,0.0,1.0,0
